Resource Name,Cloud Provider ID,Object Type,Native Type,Tags,Subscription,Projects,Cloud Provider,Policy ID,Policy Short Name,Policy Name,Policy Type,Severity,Result,Compliance Check Name (Wiz Subcategory),Category,Framework,Remediation Steps,Assessed At,Created At,Updated At,Subscription Name,Subscription Provider ID,Resource ID,Resource Region,Resource Cloud Platform
object-level-logging-450518371872,arn:aws:s3:::object-level-logging-450518371872,CloudPlatform/Bucket,S3 Bucket,"{ ""Name"":""object-level-logging-450518371872"", ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"", ""region"":""us"", ""role"":""shared"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:12Z,2023-03-07T14:10:00Z,2024-09-15T23:01:13Z,RL-Hybrid-Multitenant,450518371872,1ffd8e89-5752-5c79-a7cb-a381822d2413,us-east-1,AWS
loggingtestbucket-19nov,arn:aws:s3:::loggingtestbucket-19nov,CloudPlatform/Bucket,S3 Bucket,"{ ""region"":""us"", ""role"":""shared"", ""Name"":"""", ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:12Z,2023-03-07T14:10:00Z,2024-09-15T23:01:12Z,RL-Hybrid-Multitenant,450518371872,0e8e72ed-d474-5d6a-ae58-cb2c33ab6fde,us-east-1,AWS
aws-cloudtrail-logs-450518371872-52f890d4,arn:aws:s3:::aws-cloudtrail-logs-450518371872-52f890d4,CloudPlatform/Bucket,S3 Bucket,"{ ""region"":""eu"", ""role"":""shared"", ""Name"":"""", ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:12Z,2023-03-07T14:09:47Z,2024-09-15T23:01:11Z,RL-Hybrid-Multitenant,450518371872,914343ec-cf90-5828-a462-2e122e1c24ac,eu-central-1,AWS
aws-cloudformation-poc-bucket-eu-central-1,arn:aws:s3:::aws-cloudformation-poc-bucket-eu-central-1,CloudPlatform/Bucket,S3 Bucket,"{ ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"", ""region"":""eu"", ""role"":""shared"", ""Name"":"""", ""application"":""infra"", ""costcenter"":""1000100534"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:12Z,2023-03-07T14:09:47Z,2024-09-15T23:01:11Z,RL-Hybrid-Multitenant,450518371872,8587fc69-e4a7-520d-aee6-e2ce80788ccf,eu-central-1,AWS
foreseesurveydatapoc,arn:aws:s3:::foreseesurveydatapoc,CloudPlatform/Bucket,S3 Bucket,"{ ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"", ""region"":""eu"", ""role"":""shared"", ""Name"":"""" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:11Z,2023-03-07T14:09:48Z,2024-09-15T23:01:10Z,RL-Hybrid-Multitenant,450518371872,92086a3c-2f3f-5613-adb0-1b57166a518f,us-east-2,AWS
aws-athena-query-results-450518371872-eu-central-1,arn:aws:s3:::aws-athena-query-results-450518371872-eu-central-1,CloudPlatform/Bucket,S3 Bucket,"{ ""region"":""eu"", ""role"":""shared"", ""Name"":"""", ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:11Z,2023-03-07T14:09:47Z,2024-09-15T23:01:09Z,RL-Hybrid-Multitenant,450518371872,185f948a-076a-5dd4-a3d4-a640127ba4d2,eu-central-1,AWS
foreseesurveydatapfsna,arn:aws:s3:::foreseesurveydatapfsna,CloudPlatform/Bucket,S3 Bucket,"{ ""region"":""eu"", ""role"":""shared"", ""Name"":"""", ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:11Z,2023-03-07T14:09:47Z,2024-09-15T23:01:09Z,RL-Hybrid-Multitenant,450518371872,909d41d6-5385-5d87-8719-a455518b2b64,us-east-2,AWS
cloudhealthrl,arn:aws:s3:::cloudhealthrl,CloudPlatform/Bucket,S3 Bucket,"{ ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"", ""region"":""us"", ""role"":""shared"", ""Name"":"""" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:11Z,2023-03-07T14:10:00Z,2024-09-15T22:34:51Z,RL-Hybrid-Multitenant,450518371872,3e7904b9-b998-587b-8101-17f3e755a353,us-east-1,AWS
cf-templates-1k8svlrlrxhhd-us-east-1,arn:aws:s3:::cf-templates-1k8svlrlrxhhd-us-east-1,CloudPlatform/Bucket,S3 Bucket,"{ ""role"":""shared"", ""Name"":"""", ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"", ""region"":""us"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:11Z,2023-03-07T14:09:59Z,2024-09-15T22:34:50Z,RL-Hybrid-Multitenant,450518371872,4a454177-3770-5ac3-9409-75f12611618d,us-east-1,AWS
aws-netezza-poc,arn:aws:s3:::aws-netezza-poc,CloudPlatform/Bucket,S3 Bucket,"{ ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"", ""region"":""us"", ""role"":""shared"", ""Name"":"""", ""application"":""infra"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:11Z,2023-03-07T14:09:59Z,2024-09-15T22:34:49Z,RL-Hybrid-Multitenant,450518371872,b628947b-6acd-5e77-8470-6787d2eae3f8,us-east-1,AWS
aws-logs-450518371872-us-east-1,arn:aws:s3:::aws-logs-450518371872-us-east-1,CloudPlatform/Bucket,S3 Bucket,"{ ""owner"":""Alex.Santillana@ralphlauren.com"", ""region"":""us"", ""role"":""shared"", ""Name"":"""", ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:11Z,2023-03-07T14:09:58Z,2024-09-15T22:34:48Z,RL-Hybrid-Multitenant,450518371872,d953f062-a34f-5061-9829-81b2a6e9364f,us-east-1,AWS
cf-templates-1k8svlrlrxhhd-us-east-2,arn:aws:s3:::cf-templates-1k8svlrlrxhhd-us-east-2,CloudPlatform/Bucket,S3 Bucket,"{ ""region"":""eu"", ""role"":""shared"", ""Name"":"""", ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:11Z,2023-03-07T14:09:46Z,2024-09-15T22:34:47Z,RL-Hybrid-Multitenant,450518371872,55e07979-fe0a-5ab4-b33e-d0b0d941e337,us-east-2,AWS
aws-glue-scripts-450518371872-us-east-1,arn:aws:s3:::aws-glue-scripts-450518371872-us-east-1,CloudPlatform/Bucket,S3 Bucket,"{ ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"", ""region"":""us"", ""role"":""shared"", ""Name"":"""", ""application"":""infra"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:11Z,2023-03-07T14:09:58Z,2024-09-15T22:34:45Z,RL-Hybrid-Multitenant,450518371872,d458d990-1676-5a41-a07c-4f497a73d16d,us-east-1,AWS
aws-athena-query-results-us-east-1-450518371872,arn:aws:s3:::aws-athena-query-results-us-east-1-450518371872,CloudPlatform/Bucket,S3 Bucket,"{ ""region"":""us"", ""role"":""shared"", ""Name"":"""", ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:10Z,2023-03-07T14:09:48Z,2024-09-15T22:34:44Z,RL-Hybrid-Multitenant,450518371872,bd9e5a70-1b34-5ee0-8d18-005aebc894ec,us-east-1,AWS
aws-athena-query-results-450518371872-us-east-1,arn:aws:s3:::aws-athena-query-results-450518371872-us-east-1,CloudPlatform/Bucket,S3 Bucket,"{ ""costcenter"":""1000100534"", ""environment"":""prod"", ""owner"":""Alex.Santillana@ralphlauren.com"", ""region"":""us"", ""role"":""shared"", ""Name"":"""", ""application"":""infra"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:10Z,2023-03-07T14:09:47Z,2024-09-15T22:34:43Z,RL-Hybrid-Multitenant,450518371872,4f5cc6ec-9d34-56fb-8873-ba916c660cc2,us-east-1,AWS
as-vpcflowlogs-450518371872,arn:aws:s3:::as-vpcflowlogs-450518371872,CloudPlatform/Bucket,S3 Bucket,"{ ""owner"":""Alex.Santillana@ralphlauren.com"", ""region"":""us"", ""role"":""shared"", ""Name"":"""", ""application"":""infra"", ""costcenter"":""1000100534"", ""environment"":""prod"" }",b3e8d0ea-824c-535b-a59a-c4b7db5ca858,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,85695fd4-dee7-4408-abd5-9e564c8a0f17,S3-013,S3 Bucket policy should deny HTTP requests,Cloud Configuration Rule,MEDIUM,Pass,2.1.1 Ensure S3 Bucket Policy is set to deny HTTP requests - Level 2 (Automated),2.1 Simple Storage Service (S3),CIS AWS v2.0.0,"Perform the following command to deny HTTP requests to the bucket via AWS CLI:
```
aws s3api put-bucket-policy \
    --bucket {{bucketName}} \
    --policy '{""Version"":""2012-10-17"",""Statement"":[{""Effect"":""Deny"",""Principal"":""*"",""Action"":""s3:*"",""Resource"":""arn:aws:s3:::{{bucketName}}/*"",""Condition"":{""Bool"":{""aws:SecureTransport"":""false""}}}]}'  
```
>**Note**  
For further remediation assistance, see [AWS video](https://www.youtube.com/watch?v=obCm_RMYMp8&ab_channel=AmazonWebServices) on this matter.",2024-09-15T22:29:10Z,2024-09-02T16:07:30Z,2024-09-15T23:01:07Z,RL-Hybrid-Multitenant,450518371872,3842c3b7-2c36-5c2a-abd0-c74b709f2c09,us-east-1,AWS
